gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.10278	139	10016	26	237	186	184	6724	6	1077	91	341	8472	9	149	672
MSTRG.10279	4452	0	41	148	8	6405	0	295	6101	1	2119	0	434	1138	21
MSTRG.1028	4535	15029	189	9365	9	4446	15696	62	9109	0	4460	15457	251	6904	0
MSTRG.10280	3820	0	5996	6	136	4639	0	3911	78	70	590	0	1207	112	123
MSTRG.10281	7276	1286	4636	12701	10	3111	665	2642	40777	29	6179	1320	1068	7060	44
MSTRG.10282	379	1011	555	14024	48	295	1223	256	6282	149	233	1148	207	3074	921
MSTRG.10283	800	854	1	363	3	222	865	49	657	84	1137	906	4	420	2
MSTRG.10284	4	5325	1	16552	93	32	7652	1	8757	62	127	5451	0	13202	82
MSTRG.10285	21	0	46	1840	394	20	30	12	1259	374	5	13	129	469	381
MSTRG.10286	2964	1	6	3712	2966	1064	0	0	9151	4860	2477	175	3	4756	1199
MSTRG.10287	407	179	992	170	2665	327	81	184	176	2727	172	57	1003	189	2365
MSTRG.10288	2853	360	39	366	296	1470	243	0	1890	330	923	156	0	1099	467
MSTRG.10289	29	569	0	218	64	67	733	20	394	46	13	610	0	231	99
MSTRG.1029	35	938	3225	4929	164	26	1812	1252	855	87	30	967	1524	2615	25
MSTRG.10290	3193	152	130	1518	0	1496	228	9	2240	0	1494	246	2	106	0
MSTRG.10291	0	108	27771	236	305	0	196	14100	688	388	0	178	27602	333	204
MSTRG.10292	1183	75	30157	15178	27	1023	220	14133	7197	105	1190	266	45388	4221	64
MSTRG.10293	4595	192	90	3690	0	3081	143	59	2998	57	5225	217	308	1588	3
MSTRG.10294	5087	489	42	519	965	4304	786	16	457	1588	3326	901	48	464	1131
MSTRG.10295	0	666	151	1590	472	0	1040	6	890	395	0	742	317	1574	622
MSTRG.10296	1081	3625	63	333	1358	853	2028	22	380	954	1562	2094	1	330	1102
MSTRG.10297	0	108	0	1471	13	0	168	0	1388	9	46	196	0	1257	16
MSTRG.10298	17	3272	1225	32	3542	161	1810	794	19	2765	17	1769	1019	42	3101
MSTRG.10299	753	449	1125	778	58	2409	704	244	1792	138	276	245	2612	324	126
MSTRG.103	2066	687	11	1361	6227	1588	4833	11	1612	2340	1905	1180	21	1650	5932
MSTRG.1030	301	652	5993	237	2	218	571	2296	1958	8	37	753	4725	219	5
MSTRG.10300	3665	219	2173	914	806	5263	785	1357	898	1496	936	206	436	686	630
MSTRG.10301	214	1503	2395	1132	36	313	1090	797	1049	187	212	741	472	1705	12
MSTRG.10302	72	426	0	466	1	95	471	0	201	55	56	303	0	620	0
MSTRG.10303	91	0	0	1298	0	57	0	0	1211	0	13	0	0	476	0
MSTRG.10304	137	16	19	2320	663	344	40	106	1068	1770	447	0	52	2106	976
MSTRG.10305	74	12641	500	2150	267	55	4975	752	2632	359	1	1662	1175	1892	250
MSTRG.10306	0	0	7762	504	165	0	0	4035	380	4226	0	0	4833	271	94
MSTRG.10307	0	11	6308	104	16332	0	7	2949	115	17201	0	49	7764	62	11049
MSTRG.10308	78	6468	548	74	8392	115	3249	696	165	2915	1	2959	457	146	5490
MSTRG.10309	29	3475	2279	131	14	1882	2332	1937	111	138	57	3435	1927	312	7
MSTRG.1031	377	6436	1576	972	0	305	4560	65	1876	8	301	7131	967	962	80
MSTRG.10310	685	81	73	46	69	3322	197	38	540	196	60	131	80	27	30
MSTRG.10311	8143	540	0	124	107	3292	654	0	27	81	3345	604	0	20	109
MSTRG.10312	52	0	0	123	13235	145	0	0	34	15015	73	0	0	55	7731
MSTRG.10313	40	102	9575	747	700	38	264	5870	380	254	84	152	1616	380	725
MSTRG.10314	3893	703	5	28	177	2661	709	114	97	260	1449	367	14	54	112
MSTRG.10315	2643	0	0	386	496	1961	14	0	274	294	1400	0	0	371	413
MSTRG.10316	760	526	0	1945	4320	939	1297	0	2380	2191	1223	200	0	2002	616
MSTRG.10317	5675	20	69	2832	4778	2587	3	43	3088	2737	3439	106	48	856	14463
MSTRG.10318	96	3803	1702	293	52	45	4642	2156	267	73	31	3613	1929	144	75
MSTRG.10319	725	76	1901	1	83	1486	22	1391	548	129	945	37	1496	0	106
MSTRG.1032	5285	1630	1	0	4617	7731	1544	2	39	6353	1372	1739	3	85	4321
MSTRG.10320	625	0	3	129	132	295	0	24	93	174	238	0	0	35	262
MSTRG.10321	909	841	68	42	1660	1386	1902	2257	148	1915	620	782	1787	34	2825
MSTRG.10322	1048	75	531	164	1473	650	36	403	160	2486	853	108	381	249	2530
MSTRG.10323	5085	2697	21	130	3125	6382	3177	11	152	2780	2600	1714	23	306	2226
MSTRG.10324	6384	270	1807	414	2378	15947	346	1164	695	2089	5253	441	2270	449	2047
MSTRG.10325	952	2076	1117	3980	3090	1069	1695	718	3817	1186	342	3410	939	1106	2360
MSTRG.10326	3292	48	206	0	2518	1503	78	65	0	8060	660	38	66	0	1782
MSTRG.10327	1023	5	104	3138	67	1157	3	4600	3392	320	506	6	152	1718	98
MSTRG.10328	1291	293	3386	2582	1684	1346	242	2966	4682	4909	771	450	2826	2071	1734
MSTRG.10329	0	3666	38	1468	1142	0	3447	0	302	1340	0	3909	5	1253	851
MSTRG.1033	632	18	4618	1	3512	0	6	3827	6	3801	0	15	6416	22	2116
MSTRG.10330	1122	0	1078	4889	1769	758	0	1010	4274	3053	661	0	673	1693	1474
MSTRG.10331	1202	3933	372	193	4214	796	2519	405	544	3789	958	2236	557	133	3542
MSTRG.10332	242	3401	1185	505	549	419	3561	399	3258	306	461	2446	1278	372	515
MSTRG.10333	3976	1798	1201	50	613	1557	1147	1426	74	754	2505	1558	596	70	311
MSTRG.10334	1552	643	927	42	1403	1045	1083	136	90	2813	886	846	522	39	1725
MSTRG.10335	6	2548	0	35	0	26	2665	0	238	0	28	3029	0	47	2
MSTRG.10336	992	713	2	50	33	732	213	359	52	28	472	499	5	171	44
MSTRG.10337	3457	45	0	3742	496	3937	40	0	3069	187	493	33	0	1623	379
MSTRG.10338	1782	1421	185	253	621	1317	654	68	71	354	903	1458	323	236	416
MSTRG.10339	1259	1449	0	560	3202	145	1051	70	1003	6245	640	2868	0	565	2685
MSTRG.1034	2705	791	45	167	42	1640	810	61	406	167	1537	749	0	153	172
MSTRG.10340	1239	484	483	3418	26	988	32	6401	3460	43	226	322	1745	1240	350
MSTRG.10341	207	2196	263	2255	60	105	1552	429	4820	298	104	1738	197	1850	218
MSTRG.10342	440	5512	16397	3	199	332	847	18112	12	132	785	6406	12990	11	153
MSTRG.10343	917	0	1438	301	379	900	0	4068	313	375	450	0	2608	385	378
MSTRG.10344	191	2099	2541	3017	5	104	2011	1439	986	40	103	2033	2107	2095	8
MSTRG.10345	840	6394	1361	0	617	921	3081	530	0	2174	1090	5100	1103	0	1055
MSTRG.10346	1029	4789	973	333	145	452	2885	343	203	129	174	4083	1856	234	59
MSTRG.10347	1052	181	32	0	680	1604	94	0	0	11127	1121	131	22	0	922
MSTRG.10348	2112	20	4276	0	0	753	0	3203	0	99	2662	0	9936	0	0
MSTRG.10349	0	125	820	146	97	0	67	1753	115	94	0	71	637	191	499
MSTRG.1035	1133	803	18350	0	72	1913	412	12968	0	24	329	1143	15468	0	46
MSTRG.10350	3219	1224	1404	154	0	3304	613	1968	33	0	2539	796	1502	69	0
MSTRG.10351	1	501	1146	20	0	1	473	430	64	0	0	601	1290	14	0
MSTRG.10352	2220	69	1628	806	4190	1472	43	1451	1078	1638	1814	80	1566	824	2240
MSTRG.10353	4733	1233	31916	1055	1212	4035	1369	22553	3859	492	4361	1322	25859	1138	504
MSTRG.10354	1598	3274	1037	0	1989	768	3940	845	0	1016	953	3818	1410	0	982
MSTRG.10355	6	902	1817	0	0	0	731	944	0	0	30	647	1245	0	0
MSTRG.10356	1	116	64	544	19	1	34	48	1215	2082	4	366	158	999	1853
MSTRG.10357	9	6	312	3987	0	16	3	240	5462	0	1	1	566	4556	0
MSTRG.10358	34	54	4329	3	6	15	24	2506	1	37	0	11	3319	8	48
MSTRG.10359	4606	40738	893	927	329	4852	46339	266	611	912	1221	24008	435	490	270
MSTRG.1036	158	0	64	0	187	11	1320	22	29	185	3	0	16	190	208
MSTRG.10360	1703	6474	479	907	4389	1605	78145	281	745	6446	479	8779	493	419	2978
MSTRG.10361	5252	72	585	255	0	5256	55	2320	370	0	1364	42	780	181	0
MSTRG.10362	0	19	319	70	0	0	62	211	52	0	0	31	259	253	0
MSTRG.10363	2172	126	1988	1273	14044	1938	171	1527	2554	20894	1712	302	2002	768	11272
MSTRG.10364	449	55	42	4457	514	461	42	59	7456	610	179	10	31	412	270
MSTRG.10365	67	105	1370	457	856	129	38	1688	604	174	49	62	1518	604	470
MSTRG.10366	1026	24	55	0	358	690	20	112	0	77	733	60	0	0	213
MSTRG.10367	1378	0	105	2358	524	1665	0	54	4545	611	1430	0	15	3192	399
MSTRG.10368	1024	2020	1684	783	3216	618	1271	5450	813	3015	697	2036	2607	1028	1827
MSTRG.10369	3638	1301	1187	791	423	3133	450	6521	134	597	3260	1162	1144	213	944
MSTRG.1037	441	2007	8	36	30	524	1318	1	16	88	454	2425	0	59	29
MSTRG.10370	826	1192	1147	691	3194	1247	8724	1380	417	2322	668	2386	1820	875	2821
MSTRG.10371	636	1782	1869	743	0	315	4539	7263	747	0	479	2125	1009	854	0
MSTRG.10372	1076	1	1281	1021	145	1507	62	987	1193	109	996	5	1564	530	284
MSTRG.10373	3562	0	106	1270	288	3627	0	43	1533	502	1517	0	139	1041	544
MSTRG.10374	9901	0	1665	0	474	9846	0	1127	0	1097	7121	0	554	0	633
MSTRG.10375	131	41	77	51	5834	142	57	53	728	4444	103	73	12	48	5566
MSTRG.10376	436	325	1317	0	1	525	1870	714	0	1	297	1274	557	0	1
MSTRG.10377	32	987	672	7947	153	48	1829	264	6129	427	9	784	350	12591	294
MSTRG.10378	142	4492	1050	15826	13768	70	3930	898	11644	10143	65	3770	1271	9148	11750
MSTRG.10379	11229	81	3972	9	646	7544	117	2720	769	689	7941	133	807	952	498
MSTRG.1038	7322	455	158	90	2916	3268	749	125	104	2125	2747	349	35	172	2518
MSTRG.10380	0	1719	1998	278	72	0	2164	1438	615	35	0	2057	1998	428	104
MSTRG.10381	0	33	623	1822	232	0	2	493	389	869	0	11	545	307	528
MSTRG.10382	1546	34	761	10	803	598	0	439	21	207	1126	1	519	65	150
MSTRG.10383	1316	0	1676	0	4	1223	0	311	0	11	761	0	958	0	13
MSTRG.10384	1159	33486	9	74	457	650	13783	10	485	562	959	42692	88	672	379
MSTRG.10385	6936	50165	48	4080	54	6830	21252	49	3690	9	5873	71306	126	8998	34
MSTRG.10386	0	137	0	225	348	18	14	0	400	312	4	245	0	170	182
MSTRG.10387	544	24	362	2786	125	262	22	181	2882	180	131	67	574	1996	125
MSTRG.10388	932	137	30	1	965	577	82	7	40	1594	406	428	10	4	151
MSTRG.10389	204	0	0	779	282	154	0	0	1192	185	182	0	1	758	224
MSTRG.1039	1662	11704	1	697	7692	1401	8865	17	542	8609	50	9992	2	394	2992
MSTRG.10390	132	6102	397	38	270	139	37380	205	70	207	129	8860	101	75	126
MSTRG.10391	92	4	15	2164	1591	169	102	51	3705	2438	233	15	30	1717	2218
MSTRG.10392	291	0	83	882	168	157	0	66	1014	224	90	0	131	930	202
MSTRG.10393	1059	0	0	197	93	951	0	0	281	98	768	0	0	1282	94
MSTRG.10394	1702	2248	0	2777	0	1610	2270	0	1831	0	1199	2065	0	1748	0
MSTRG.10395	4493	1569	2112	163	105	1572	1579	205	330	108	3723	1955	296	103	56
MSTRG.10396	116	63	0	0	444	75	1861	0	0	379	109	1528	0	0	562
MSTRG.10397	2746	26	0	1376	15	1958	35	1125	1907	60	1462	10	0	1894	22
MSTRG.10398	278	328	0	534	86	293	435	0	579	115	77	349	0	505	94
MSTRG.10399	30	2122	2331	0	28	333	1422	3387	0	46	17	2813	1866	0	57
MSTRG.104	284	1234	114	7044	2315	101	1151	176	4494	728	286	1763	171	4118	2443
MSTRG.1040	18	1177	291	718	0	283	483	26	319	3	20	682	225	321	78
MSTRG.10400	2310	581	269	27	906	1042	686	1766	86	1079	309	730	240	359	580
MSTRG.10401	470	338	7	120	1327	363	107	73	201	3902	255	47	1	175	585
MSTRG.10402	0	198	5	166	273	0	96	9	170	233	0	68	82	283	151
MSTRG.10403	16	0	215	9	792	48	0	369	22	653	23	0	311	56	818
MSTRG.10404	9493	0	162	0	356	6419	0	149	0	660	717	0	217	0	191
MSTRG.10405	0	24	692	26	37993	0	0	318	9	48041	0	36	938	51	23355
MSTRG.10406	8285	122	0	864	5897	4568	3582	0	110	45458	3695	146	0	984	4482
MSTRG.10407	3782	3638	217	61	4	3056	3105	394	2449	11	2954	2950	388	149	1
MSTRG.10408	153	1753	0	14	69	231	1345	0	24	85	74	1355	0	36	175
MSTRG.10409	316	213	0	14	2	563	2	0	53	1	381	87	0	18	1
MSTRG.1041	208	291	0	4063	1820	171	637	10	3588	4581	162	565	141	5590	1290
MSTRG.10410	0	0	1900	69	60	0	0	150	23	6	0	0	720	83	26
MSTRG.10411	155	1557	1847	249	217	220	803	4025	415	389	94	1555	1118	392	346
MSTRG.10412	1085	822	1443	3703	590	618	1036	1779	1759	621	152	783	1538	760	266
MSTRG.10413	56	1	0	272	8903	508	36	0	549	10872	13	2	0	364	8662
MSTRG.10414	403	925	1223	14	0	3	106	985	161	0	177	432	1355	77	0
MSTRG.10415	1235	0	160	0	913	1469	0	58	0	49	742	0	187	0	999
MSTRG.10416	4455	1	11	2893	86	5095	585	55	3594	227	2295	27	977	3353	270
MSTRG.10417	106	0	15	72	118	16	0	148	72	154	43	0	65	61	273
MSTRG.10418	163	317	166	0	372	5	293	25	36	522	0	189	124	12	424
MSTRG.10419	4173	0	409	2632	2676	2709	55	293	576	2372	1139	0	719	911	1272
MSTRG.1042	377	258	7587	1118	78	113	290	6086	1140	10	176	655	4658	968	62
MSTRG.10420	3470	560	3028	0	0	3207	4142	4245	0	0	1519	2347	1239	0	0
MSTRG.10421	266	234	3322	20990	1905	253	406	3309	18387	2212	323	181	3297	17766	1561
MSTRG.10422	3284	26	408	8101	2814	1712	104	488	7629	4163	3026	0	648	10724	2382
MSTRG.10423	26	90	73	247	1197	48	38	23	790	509	13	33	107	436	1625
MSTRG.10424	208	3992	193	40	3147	128	8023	61	249	4499	233	6188	276	67	1859
MSTRG.10425	4654	735	29	10	162	2869	3832	350	4	364	2720	1110	189	16	93
MSTRG.10426	0	1217	0	1	525	0	1918	30	0	2171	0	1552	1	1	26
MSTRG.10427	5820	2174	1448	120	43	2212	4569	1313	21	62	2390	1149	1440	129	91
MSTRG.10428	3750	803	563	1	22	3296	847	439	1	220	1767	973	667	1	51
MSTRG.10429	1970	165	1026	26	2	1545	93	500	34	31	1210	274	915	53	1
MSTRG.1043	7031	557	3484	10006	255	4704	547	3718	7200	12	5732	1136	3285	3285	2
MSTRG.10430	708	2687	3870	15	49	1011	1421	3382	16	106	642	1227	3511	26	56
MSTRG.10431	3446	101	0	357	3059	2394	122	397	2619	2969	2444	53	0	715	4371
MSTRG.10432	771	1963	1200	12227	3573	223	723	2069	4551	5972	458	6	2318	8086	3508
MSTRG.10433	342	748	37	1162	168	124	356	0	1072	116	133	317	5	461	259
MSTRG.10434	1670	1367	220	183	375	814	660	199	135	1912	1148	1333	41	124	206
MSTRG.10435	1821	2667	0	1481	46	923	17296	118	2041	20	2279	4481	0	1319	22
MSTRG.10436	594	1863	832	0	249	41	1654	3431	0	1514	215	1810	1505	0	454
MSTRG.10437	2823	3458	318	0	12	1790	1039	396	0	93	1683	1340	361	0	147
MSTRG.10438	8184	864	4	75	6711	649	434	5	11	37495	7291	592	10	12	5017
MSTRG.10439	0	1192	1404	12	767	0	442	13083	39	1076	0	742	7	48	1000
MSTRG.1044	1418	750	51	49	263	338	750	286	149	90	1400	1143	204	65	19
MSTRG.10440	2403	20	20722	2802	324	1902	28	12412	1646	728	1502	68	14411	2046	750
MSTRG.10441	6357	109	10787	527	8862	3449	42	2276	252	5042	3726	105	4330	1071	4283
MSTRG.10442	5506	0	6	151	9032	2779	0	64	75	20205	3690	0	11	5	10387
MSTRG.10443	120	487	205	581	1817	125	504	104	585	1310	80	516	82	668	694
MSTRG.10444	202	0	15133	85	4464	66	0	13951	31	7742	59	0	11877	462	5007
MSTRG.10445	1103	284	0	251	183	919	88	0	1010	156	526	218	7	514	209
MSTRG.10710	188	0	12852	15	10	475	0	7955	5	1	38	0	2744	119	6
MSTRG.10711	817	194	0	1440	1345	1039	283	0	3313	1159	591	307	0	1039	1036
